,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME,OPP_RANK,PL_RATING,OPP_RATING,WON
528,35:10,8.0,15.0,0.5329999999999999,1.0,5.0,0.2,1.0,2.0,0.5,1.0,5.0,6.0,8.0,2.0,1.0,1.0,5.0,18.0,5.0,2017,106.0,0.4589999999999999,0.7140000000000001,0.351,18.0,42.0,119.0,0.525,0.88,0.3939999999999999,24.0,37.0,0,0,0.743,25.4,108.6,1
529,37:02,10.0,16.0,0.625,3.0,6.0,0.5,5.0,5.0,1.0,0.0,7.0,7.0,8.0,1.0,0.0,4.0,2.0,28.0,9.0,2017,113.0,0.485,0.833,0.259,35.0,52.0,104.0,0.466,0.75,0.417,26.0,44.0,1,1,0.4,20.2,111.8,1
530,31:53,8.0,17.0,0.471,4.0,9.0,0.444,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,23.0,21.0,2017,92.0,0.364,0.8,0.154,17.0,51.0,118.0,0.484,0.833,0.3329999999999999,28.0,45.0,0,0,0.4,22.4,117.2,1
531,28:33,6.0,19.0,0.316,3.0,9.0,0.3329999999999999,4.0,4.0,1.0,2.0,4.0,6.0,2.0,4.0,2.0,3.0,1.0,19.0,-12.0,2017,119.0,0.5,0.75,0.452,36.0,54.0,100.0,0.38,0.8079999999999999,0.29,22.0,44.0,1,0,0.4,24.2,115.6,0
532,27:14,8.0,15.0,0.5329999999999999,5.0,10.0,0.5,7.0,7.0,1.0,0.0,7.0,7.0,2.0,3.0,0.0,6.0,2.0,28.0,26.0,2017,121.0,0.473,0.815,0.325,36.0,49.0,116.0,0.457,0.778,0.351,33.0,46.0,1,1,0.4,23.6,111.8,1
533,25:22,10.0,18.0,0.556,3.0,8.0,0.375,6.0,6.0,1.0,1.0,6.0,7.0,1.0,0.0,1.0,1.0,1.0,29.0,9.0,2017,106.0,0.452,0.909,0.4,28.0,46.0,94.0,0.44,0.45,0.344,24.0,44.0,1,1,0.515,22.0,106.0,1
534,2:23,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2017,110.0,0.4320000000000001,0.87,0.267,30.0,49.0,107.0,0.4529999999999999,0.833,0.273,29.0,45.0,1,1,0.818,25.8,111.4,1
535,33:56,12.0,20.0,0.6,6.0,12.0,0.5,4.0,5.0,0.8,1.0,5.0,6.0,4.0,3.0,1.0,3.0,2.0,34.0,11.0,2017,114.0,0.5660000000000001,0.818,0.478,30.0,41.0,101.0,0.424,0.8,0.265,24.0,38.0,1,1,0.25,27.8,110.8,1
536,23:29,8.0,15.0,0.5329999999999999,4.0,9.0,0.444,8.0,8.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,28.0,2.0,2017,109.0,0.442,0.9,0.429,21.0,35.0,114.0,0.532,0.8640000000000001,0.355,33.0,35.0,0,0,0.515,25.6,98.8,1
537,35:07,5.0,15.0,0.3329999999999999,4.0,9.0,0.444,11.0,12.0,0.917,0.0,5.0,5.0,3.0,2.0,0.0,6.0,3.0,25.0,20.0,2017,101.0,0.4,0.857,0.344,25.0,51.0,109.0,0.514,0.833,0.417,24.0,36.0,0,0,0.5,25.0,109.8,1
538,30:17,8.0,16.0,0.5,4.0,9.0,0.444,1.0,1.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,3.0,1.0,21.0,25.0,2017,111.0,0.49,0.778,0.4,28.0,39.0,125.0,0.518,0.846,0.484,31.0,43.0,0,0,0.485,24.2,110.0,1
539,29:49,8.0,19.0,0.421,5.0,12.0,0.417,0.0,0.0,0.0,1.0,8.0,9.0,6.0,3.0,0.0,2.0,2.0,21.0,24.0,2017,112.0,0.472,0.846,0.447,36.0,54.0,80.0,0.33,0.619,0.265,19.0,43.0,1,1,0.618,24.0,106.8,1
540,37:08,14.0,19.0,0.737,8.0,11.0,0.727,8.0,8.0,1.0,1.0,5.0,6.0,10.0,2.0,0.0,4.0,4.0,44.0,8.0,2017,134.0,0.618,0.765,0.56,31.0,32.0,127.0,0.5,0.8240000000000001,0.344,32.0,36.0,1,1,0.611,19.4,110.6,1
541,34:26,6.0,17.0,0.353,3.0,10.0,0.3,2.0,2.0,1.0,2.0,2.0,4.0,6.0,3.0,0.0,7.0,4.0,17.0,-7.0,2017,123.0,0.484,0.875,0.364,20.0,49.0,117.0,0.478,0.947,0.351,24.0,41.0,1,0,0.4,20.8,102.0,0
542,29:53,8.0,17.0,0.471,3.0,9.0,0.3329999999999999,3.0,3.0,1.0,2.0,7.0,9.0,7.0,0.0,1.0,3.0,3.0,22.0,21.0,2017,129.0,0.584,0.667,0.423,36.0,49.0,83.0,0.347,0.636,0.13,13.0,47.0,1,1,0.294,21.0,98.8,1
543,28:52,7.0,13.0,0.5379999999999999,3.0,7.0,0.429,0.0,0.0,0.0,1.0,3.0,4.0,8.0,2.0,0.0,2.0,0.0,17.0,6.0,2017,122.0,0.565,0.933,0.444,35.0,44.0,105.0,0.457,0.737,0.185,30.0,34.0,1,1,0.818,20.4,110.0,1
544,29:41,7.0,12.0,0.583,4.0,9.0,0.444,2.0,2.0,1.0,2.0,5.0,7.0,8.0,0.0,0.0,4.0,1.0,20.0,3.0,2017,121.0,0.511,0.85,0.483,37.0,51.0,103.0,0.435,0.8240000000000001,0.243,19.0,34.0,1,1,0.294,26.2,94.4,1
545,31:49,6.0,14.0,0.429,2.0,9.0,0.222,7.0,7.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,3.0,3.0,21.0,-14.0,2017,105.0,0.487,0.742,0.286,27.0,45.0,125.0,0.473,0.758,0.387,17.0,40.0,0,1,0.618,27.0,109.2,0
546,35:36,8.0,16.0,0.5,5.0,12.0,0.417,3.0,4.0,0.75,1.0,5.0,6.0,4.0,2.0,0.0,5.0,2.0,24.0,4.0,2017,115.0,0.429,0.862,0.414,28.0,48.0,108.0,0.5,0.609,0.258,28.0,42.0,1,0,0.424,28.6,112.4,0
547,35:35,7.0,17.0,0.412,3.0,10.0,0.3,6.0,6.0,1.0,1.0,4.0,5.0,6.0,2.0,0.0,6.0,3.0,23.0,14.0,2017,104.0,0.442,0.667,0.4,22.0,33.0,119.0,0.55,0.875,0.515,25.0,51.0,0,0,0.424,27.8,102.6,1
548,29:38,4.0,13.0,0.308,1.0,7.0,0.143,5.0,5.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,3.0,1.0,14.0,-17.0,2017,129.0,0.5820000000000001,0.643,0.5,25.0,42.0,99.0,0.4589999999999999,0.762,0.2,27.0,37.0,1,0,0.618,31.0,105.0,0
549,36:48,16.0,24.0,0.667,8.0,13.0,0.615,9.0,10.0,0.9,0.0,4.0,4.0,5.0,2.0,0.0,1.0,2.0,49.0,6.0,2017,109.0,0.452,0.885,0.37,19.0,43.0,105.0,0.435,0.708,0.5,17.0,45.0,1,1,0.588,25.8,101.6,1
550,37:26,9.0,14.0,0.643,5.0,9.0,0.556,2.0,3.0,0.667,2.0,3.0,5.0,9.0,3.0,0.0,2.0,2.0,25.0,20.0,2017,126.0,0.539,0.6,0.568,37.0,47.0,113.0,0.455,0.833,0.3,25.0,43.0,1,1,0.3329999999999999,25.6,111.0,1
551,33:16,9.0,19.0,0.474,8.0,15.0,0.5329999999999999,6.0,6.0,1.0,0.0,6.0,6.0,7.0,0.0,0.0,1.0,2.0,32.0,4.0,2017,123.0,0.5539999999999999,0.9,0.433,40.0,36.0,112.0,0.518,0.895,0.409,28.0,38.0,1,1,0.485,25.6,112.0,1
552,36:11,6.0,20.0,0.3,5.0,15.0,0.3329999999999999,2.0,4.0,0.5,0.0,1.0,1.0,8.0,2.0,0.0,6.0,2.0,19.0,-11.0,2017,116.0,0.471,0.69,0.3779999999999999,19.0,46.0,108.0,0.488,0.733,0.472,31.0,33.0,1,0,0.743,30.8,113.4,0
553,34:55,10.0,18.0,0.556,6.0,11.0,0.545,4.0,4.0,1.0,0.0,9.0,9.0,4.0,1.0,0.0,6.0,2.0,30.0,21.0,2017,112.0,0.425,0.923,0.256,24.0,49.0,119.0,0.5,0.88,0.3939999999999999,24.0,49.0,0,0,0.471,30.6,108.2,1
554,33:24,8.0,15.0,0.5329999999999999,4.0,8.0,0.5,3.0,4.0,0.75,1.0,3.0,4.0,8.0,2.0,0.0,3.0,3.0,23.0,13.0,2017,108.0,0.457,0.682,0.25,26.0,43.0,118.0,0.482,0.8,0.375,33.0,48.0,0,0,0.7809999999999999,32.4,102.4,1
555,34:28,6.0,12.0,0.5,2.0,7.0,0.286,10.0,12.0,0.833,0.0,6.0,6.0,9.0,1.0,0.0,1.0,3.0,24.0,-5.0,2017,125.0,0.484,0.8440000000000001,0.32,22.0,44.0,127.0,0.58,0.857,0.375,28.0,30.0,0,0,0.688,35.2,117.8,1
556,34:50,9.0,17.0,0.529,5.0,10.0,0.5,9.0,10.0,0.9,1.0,3.0,4.0,9.0,2.0,0.0,6.0,3.0,32.0,3.0,2017,124.0,0.565,0.7140000000000001,0.433,33.0,43.0,114.0,0.495,0.75,0.421,30.0,39.0,1,1,0.424,35.0,111.6,1
557,29:51,11.0,21.0,0.524,8.0,16.0,0.5,15.0,16.0,0.938,2.0,4.0,6.0,3.0,3.0,0.0,2.0,2.0,45.0,28.0,2017,105.0,0.429,0.8,0.273,19.0,45.0,121.0,0.415,0.8109999999999999,0.3329999999999999,31.0,54.0,0,0,0.611,32.0,115.8,1
558,36:51,10.0,20.0,0.5,4.0,10.0,0.4,5.0,6.0,0.833,0.0,9.0,9.0,5.0,1.0,0.0,3.0,3.0,29.0,3.0,2017,114.0,0.472,0.591,0.34,20.0,38.0,124.0,0.552,0.75,0.433,35.0,45.0,0,0,0.743,30.8,114.4,1
559,34:29,11.0,19.0,0.579,6.0,13.0,0.462,4.0,5.0,0.8,0.0,5.0,5.0,8.0,1.0,0.0,3.0,1.0,32.0,7.0,2017,122.0,0.478,0.773,0.442,29.0,40.0,125.0,0.527,0.8420000000000001,0.406,36.0,46.0,0,0,0.294,30.0,109.4,1
560,25:36,13.0,17.0,0.765,10.0,13.0,0.769,2.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,38.0,24.0,2017,141.0,0.588,0.92,0.545,37.0,38.0,128.0,0.521,0.682,0.7140000000000001,29.0,38.0,1,1,0.611,27.8,100.0,1
561,34:27,9.0,19.0,0.474,5.0,11.0,0.455,8.0,9.0,0.889,2.0,3.0,5.0,11.0,1.0,0.0,2.0,5.0,31.0,-1.0,2017,115.0,0.495,0.6,0.41,33.0,47.0,125.0,0.517,0.7040000000000001,0.485,36.0,40.0,0,0,0.4,28.2,108.6,1
562,30:19,11.0,16.0,0.688,5.0,9.0,0.556,3.0,4.0,0.75,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,30.0,20.0,2017,95.0,0.407,0.882,0.3779999999999999,17.0,28.0,123.0,0.56,0.75,0.3670000000000001,32.0,41.0,0,0,0.294,27.0,99.4,1
563,33:03,9.0,20.0,0.45,3.0,8.0,0.375,2.0,2.0,1.0,1.0,5.0,6.0,10.0,3.0,0.0,4.0,2.0,23.0,19.0,2017,112.0,0.4579999999999999,0.722,0.3929999999999999,23.0,35.0,133.0,0.625,1.0,0.5,46.0,42.0,0,0,0.441,30.2,112.4,1
564,39:24,9.0,20.0,0.45,3.0,9.0,0.3329999999999999,7.0,8.0,0.875,0.0,5.0,5.0,7.0,0.0,0.0,5.0,4.0,28.0,4.0,2017,123.0,0.495,0.8,0.375,30.0,34.0,127.0,0.5,0.75,0.4,30.0,49.0,0,0,0.3329999999999999,31.6,112.0,1
565,36:27,9.0,25.0,0.36,3.0,13.0,0.231,6.0,6.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,1.0,2.0,27.0,5.0,2017,110.0,0.415,0.815,0.303,30.0,44.0,95.0,0.405,0.696,0.355,24.0,45.0,1,1,0.4,28.0,113.2,1
566,26:51,10.0,18.0,0.556,4.0,11.0,0.364,9.0,9.0,1.0,0.0,7.0,7.0,4.0,2.0,0.0,2.0,2.0,33.0,39.0,2017,143.0,0.5820000000000001,1.0,0.444,36.0,49.0,94.0,0.354,0.733,0.361,18.0,40.0,1,1,0.471,25.8,96.2,1
567,30:49,9.0,18.0,0.5,3.0,8.0,0.375,3.0,3.0,1.0,1.0,4.0,5.0,6.0,1.0,0.0,6.0,1.0,24.0,-17.0,2017,108.0,0.456,0.6920000000000001,0.32,16.0,50.0,91.0,0.413,0.833,0.3229999999999999,22.0,39.0,1,0,0.618,25.4,106.4,0
568,32:39,14.0,24.0,0.583,4.0,10.0,0.4,7.0,8.0,0.875,3.0,8.0,11.0,7.0,3.0,0.0,7.0,6.0,39.0,4.0,2017,111.0,0.358,0.6920000000000001,0.3329999999999999,24.0,52.0,118.0,0.511,0.696,0.417,29.0,57.0,0,0,0.25,20.8,106.2,1
569,34:39,11.0,22.0,0.5,4.0,9.0,0.444,9.0,9.0,1.0,0.0,5.0,5.0,5.0,0.0,1.0,2.0,1.0,35.0,3.0,2017,116.0,0.485,0.75,0.345,28.0,40.0,124.0,0.5489999999999999,0.85,0.304,25.0,48.0,0,0,0.25,18.2,110.0,1
570,31:04,3.0,14.0,0.214,2.0,9.0,0.222,1.0,2.0,0.5,2.0,4.0,6.0,5.0,4.0,0.0,4.0,5.0,9.0,-14.0,2017,92.0,0.3289999999999999,0.868,0.2189999999999999,15.0,52.0,88.0,0.402,0.632,0.313,22.0,47.0,1,0,0.588,20.6,102.2,0
571,29:54,5.0,12.0,0.417,3.0,8.0,0.375,9.0,9.0,1.0,0.0,4.0,4.0,9.0,1.0,0.0,2.0,0.0,22.0,29.0,2017,135.0,0.585,0.962,0.519,31.0,39.0,114.0,0.4679999999999999,0.7,0.429,30.0,38.0,1,1,0.25,22.4,113.4,1
572,29:48,7.0,16.0,0.4379999999999999,2.0,7.0,0.286,6.0,6.0,1.0,0.0,8.0,8.0,8.0,2.0,1.0,5.0,2.0,22.0,16.0,2017,125.0,0.565,0.778,0.417,37.0,45.0,101.0,0.413,0.741,0.208,21.0,41.0,1,1,0.3329999999999999,23.4,114.4,1
573,33:53,5.0,19.0,0.263,2.0,9.0,0.222,4.0,5.0,0.8,0.0,5.0,5.0,4.0,2.0,0.0,1.0,3.0,16.0,25.0,2017,97.0,0.368,0.917,0.344,20.0,51.0,80.0,0.361,0.706,0.308,19.0,44.0,1,1,0.294,24.2,101.4,1
574,29:38,7.0,14.0,0.5,5.0,10.0,0.5,3.0,4.0,0.75,0.0,0.0,0.0,11.0,2.0,0.0,3.0,0.0,22.0,44.0,2017,108.0,0.46,0.815,0.25,26.0,46.0,127.0,0.5489999999999999,0.529,0.45,38.0,41.0,0,0,0.424,25.8,112.6,1
575,31:51,7.0,13.0,0.5379999999999999,3.0,4.0,0.75,4.0,4.0,1.0,1.0,7.0,8.0,5.0,3.0,0.0,2.0,2.0,21.0,16.0,2017,92.0,0.391,0.7390000000000001,0.292,19.0,46.0,112.0,0.518,0.75,0.5,30.0,41.0,0,0,0.818,27.4,98.6,1
576,29:54,9.0,14.0,0.643,7.0,11.0,0.636,6.0,8.0,0.75,2.0,3.0,5.0,6.0,2.0,1.0,1.0,3.0,31.0,23.0,2017,113.0,0.4529999999999999,0.833,0.4,21.0,35.0,141.0,0.584,0.767,0.483,37.0,46.0,0,0,0.611,28.6,106.2,1
577,35:25,11.0,17.0,0.647,3.0,7.0,0.429,2.0,3.0,0.667,1.0,5.0,6.0,8.0,1.0,0.0,5.0,3.0,27.0,12.0,2017,107.0,0.5710000000000001,0.75,0.37,29.0,40.0,115.0,0.462,1.0,0.444,22.0,37.0,0,1,0.429,28.8,105.0,0
578,36:12,7.0,19.0,0.368,3.0,13.0,0.231,3.0,3.0,1.0,0.0,5.0,5.0,8.0,2.0,0.0,2.0,2.0,20.0,-8.0,2017,120.0,0.484,0.9,0.263,33.0,53.0,117.0,0.4429999999999999,0.727,0.455,30.0,41.0,1,1,0.5,29.2,110.6,1
579,37:31,9.0,20.0,0.45,4.0,11.0,0.364,8.0,8.0,1.0,0.0,4.0,4.0,5.0,3.0,1.0,2.0,2.0,30.0,14.0,2017,117.0,0.5579999999999999,0.8640000000000001,0.462,32.0,37.0,112.0,0.457,0.947,0.235,30.0,42.0,1,1,0.688,26.8,116.6,1
580,31:09,7.0,15.0,0.467,2.0,10.0,0.2,13.0,13.0,1.0,2.0,0.0,2.0,8.0,4.0,0.0,6.0,1.0,29.0,22.0,2017,103.0,0.396,0.6,0.31,21.0,42.0,133.0,0.5579999999999999,0.846,0.385,33.0,50.0,0,0,0.294,29.0,98.8,1
581,30:04,9.0,17.0,0.529,6.0,11.0,0.545,13.0,13.0,1.0,0.0,6.0,6.0,3.0,0.0,0.0,2.0,5.0,37.0,-6.0,2017,111.0,0.4679999999999999,0.784,0.37,20.0,40.0,101.0,0.3929999999999999,0.852,0.316,20.0,46.0,1,0,0.611,24.2,106.4,0
582,35:09,7.0,16.0,0.4379999999999999,4.0,11.0,0.364,10.0,10.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,1.0,28.0,7.0,2017,120.0,0.4589999999999999,0.636,0.444,26.0,50.0,128.0,0.516,0.8,0.45,29.0,49.0,0,0,0.4,20.8,100.0,1
583,29:33,8.0,18.0,0.444,3.0,9.0,0.3329999999999999,3.0,3.0,1.0,0.0,5.0,5.0,4.0,1.0,0.0,2.0,4.0,22.0,9.0,2017,121.0,0.5379999999999999,0.905,0.5329999999999999,34.0,41.0,122.0,0.485,0.684,0.366,28.0,43.0,0,1,0.743,23.2,98.8,0
584,18:55,6.0,12.0,0.5,4.0,6.0,0.667,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,18.0,8.0,2017,117.0,0.469,0.588,0.441,34.0,47.0,106.0,0.482,0.8240000000000001,0.455,27.0,40.0,1,1,0.424,22.4,87.6,1
585,30:58,13.0,20.0,0.65,6.0,9.0,0.667,8.0,9.0,0.889,1.0,5.0,6.0,8.0,3.0,0.0,1.0,3.0,40.0,19.0,2017,110.0,0.493,0.838,0.304,22.0,31.0,142.0,0.6,0.8,0.625,32.0,33.0,0,0,0.3329999999999999,19.6,108.8,1
586,23:58,5.0,9.0,0.556,2.0,5.0,0.4,1.0,2.0,0.5,0.0,6.0,6.0,4.0,0.0,1.0,3.0,4.0,13.0,6.0,2017,95.0,0.4629999999999999,0.52,0.286,27.0,44.0,111.0,0.42,0.862,0.444,26.0,47.0,0,1,0.3329999999999999,23.4,109.2,0
587,23:58,3.0,11.0,0.273,1.0,6.0,0.1669999999999999,4.0,4.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,11.0,0.0,2017,102.0,0.411,0.833,0.121,17.0,53.0,108.0,0.444,0.6759999999999999,0.4639999999999999,23.0,49.0,0,1,0.424,26.8,110.2,0
588,40:48,10.0,20.0,0.5,2.0,9.0,0.222,12.0,15.0,0.8,2.0,4.0,6.0,10.0,3.0,0.0,4.0,3.0,34.0,3.0,2016,129.0,0.511,0.821,0.368,27.0,42.0,120.0,0.534,0.652,0.4579999999999999,22.0,40.0,1,1,0.7,27.2,117.8,1
589,37:45,4.0,13.0,0.308,2.0,9.0,0.222,4.0,5.0,0.8,1.0,4.0,5.0,10.0,2.0,0.0,4.0,2.0,14.0,-25.0,2016,137.0,0.529,0.677,0.5329999999999999,27.0,41.0,116.0,0.4479999999999999,0.75,0.282,26.0,40.0,1,0,0.7,28.6,112.8,0
590,39:22,8.0,19.0,0.421,5.0,9.0,0.556,5.0,5.0,1.0,5.0,8.0,13.0,6.0,2.0,0.0,1.0,3.0,26.0,11.0,2016,113.0,0.444,0.84,0.273,17.0,37.0,118.0,0.482,0.917,0.485,29.0,44.0,0,0,0.7,29.2,111.8,1
591,36:15,7.0,17.0,0.412,4.0,11.0,0.364,14.0,14.0,1.0,2.0,8.0,10.0,11.0,1.0,0.0,8.0,3.0,32.0,21.0,2016,132.0,0.517,0.917,0.419,34.0,53.0,113.0,0.45,0.789,0.276,27.0,41.0,1,1,0.7,30.8,115.2,1
592,34:29,11.0,22.0,0.5,6.0,11.0,0.545,0.0,0.0,0.0,1.0,5.0,6.0,10.0,3.0,0.0,2.0,3.0,28.0,20.0,2016,113.0,0.425,0.688,0.364,31.0,50.0,91.0,0.349,0.8,0.355,15.0,59.0,1,1,0.7,31.2,120.4,1
593,33:54,14.0,24.0,0.583,5.0,13.0,0.385,3.0,3.0,1.0,0.0,5.0,5.0,6.0,0.0,0.0,6.0,2.0,36.0,15.0,2016,115.0,0.418,0.7809999999999999,0.32,33.0,42.0,129.0,0.5579999999999999,0.76,0.359,30.0,53.0,0,0,0.8240000000000001,28.6,108.6,1
594,33:30,8.0,15.0,0.5329999999999999,3.0,7.0,0.429,2.0,2.0,1.0,1.0,4.0,5.0,3.0,6.0,0.0,5.0,3.0,21.0,20.0,2016,108.0,0.473,0.6,0.238,22.0,46.0,120.0,0.5479999999999999,0.773,0.407,23.0,42.0,0,0,0.8240000000000001,29.0,107.8,1
595,30:33,8.0,13.0,0.615,6.0,9.0,0.667,7.0,7.0,1.0,1.0,6.0,7.0,7.0,3.0,0.0,2.0,3.0,29.0,24.0,2016,136.0,0.562,0.947,0.486,39.0,40.0,100.0,0.37,0.857,0.348,21.0,49.0,1,1,0.8240000000000001,27.6,108.4,1
596,39:11,14.0,26.0,0.5379999999999999,7.0,16.0,0.4379999999999999,5.0,7.0,0.7140000000000001,2.0,5.0,7.0,3.0,3.0,0.0,3.0,0.0,40.0,8.0,2016,113.0,0.481,0.727,0.3670000000000001,22.0,43.0,111.0,0.476,0.857,0.318,19.0,37.0,1,1,0.8240000000000001,27.0,110.4,1
597,35:21,9.0,15.0,0.6,4.0,10.0,0.4,8.0,8.0,1.0,1.0,4.0,5.0,7.0,0.0,1.0,2.0,2.0,30.0,33.0,2016,95.0,0.371,0.75,0.296,13.0,42.0,121.0,0.512,0.889,0.423,28.0,50.0,0,0,0.452,27.8,97.2,1
598,36:30,6.0,20.0,0.3,3.0,11.0,0.273,8.0,9.0,0.889,0.0,5.0,5.0,4.0,0.0,0.0,0.0,2.0,23.0,17.0,2016,91.0,0.39,0.706,0.318,19.0,42.0,102.0,0.44,0.826,0.3,17.0,51.0,0,0,0.452,27.0,98.2,1
599,38:10,8.0,15.0,0.5329999999999999,5.0,8.0,0.625,2.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,0.0,3.0,3.0,23.0,14.0,2016,115.0,0.494,0.85,0.452,33.0,47.0,104.0,0.452,0.8,0.375,19.0,39.0,1,1,0.452,28.2,98.4,1
600,29:59,7.0,11.0,0.636,1.0,4.0,0.25,7.0,7.0,1.0,1.0,6.0,7.0,5.0,1.0,0.0,4.0,1.0,22.0,5.0,2016,106.0,0.488,0.905,0.241,32.0,37.0,94.0,0.4629999999999999,0.75,0.31,25.0,44.0,1,1,0.452,27.8,100.8,1
601,29:43,12.0,20.0,0.6,7.0,11.0,0.636,6.0,7.0,0.857,2.0,5.0,7.0,8.0,1.0,0.0,4.0,0.0,37.0,29.0,2016,103.0,0.3879999999999999,0.828,0.3329999999999999,14.0,39.0,128.0,0.535,0.7040000000000001,0.586,27.0,45.0,0,0,0.4,26.0,100.4,1
602,38:42,10.0,25.0,0.4,5.0,14.0,0.357,9.0,10.0,0.9,1.0,3.0,4.0,8.0,2.0,1.0,1.0,1.0,34.0,13.0,2016,113.0,0.433,0.815,0.3939999999999999,17.0,52.0,119.0,0.44,0.7709999999999999,0.3329999999999999,25.0,42.0,0,0,0.4,,98.0,1
603,30:49,6.0,18.0,0.3329999999999999,4.0,12.0,0.3329999999999999,3.0,5.0,0.6,0.0,5.0,5.0,6.0,4.0,1.0,4.0,1.0,19.0,32.0,2016,110.0,0.44,0.833,0.313,31.0,54.0,81.0,0.3329999999999999,0.737,0.206,17.0,47.0,1,1,0.4,,102.8,1
604,35:45,9.0,19.0,0.474,3.0,8.0,0.375,8.0,8.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,5.0,5.0,29.0,5.0,2016,121.0,0.531,0.857,0.407,26.0,45.0,109.0,0.43,0.818,0.3670000000000001,15.0,38.0,1,1,0.4,,98.4,1
605,28:27,6.0,17.0,0.353,5.0,14.0,0.357,3.0,4.0,0.75,0.0,5.0,5.0,8.0,2.0,0.0,6.0,1.0,20.0,27.0,2016,109.0,0.456,0.682,0.3329999999999999,26.0,54.0,94.0,0.441,0.5710000000000001,0.235,23.0,40.0,1,1,0.182,,105.2,1
606,29:57,9.0,16.0,0.563,6.0,8.0,0.75,4.0,5.0,0.8,1.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,28.0,9.0,2016,99.0,0.488,0.706,0.36,25.0,42.0,105.0,0.446,0.667,0.371,29.0,49.0,0,1,0.452,,102.0,0
607,,,,,,,,,,,,,,,,,,,,,2016,123.0,0.51,0.938,0.303,37.0,53.0,101.0,0.488,0.632,0.238,24.0,34.0,1,1,0.313,31.2,117.0,1
608,35:11,15.0,25.0,0.6,8.0,12.0,0.667,4.0,7.0,0.5710000000000001,0.0,4.0,4.0,11.0,2.0,2.0,3.0,0.0,42.0,25.0,2016,111.0,0.417,0.6920000000000001,0.259,26.0,55.0,120.0,0.506,0.708,0.433,25.0,39.0,0,0,0.3429999999999999,29.2,109.6,1
609,29:53,7.0,18.0,0.389,3.0,8.0,0.375,2.0,4.0,0.5,0.0,3.0,3.0,9.0,3.0,2.0,3.0,2.0,19.0,13.0,2016,121.0,0.524,0.792,0.4379999999999999,33.0,40.0,107.0,0.4270000000000001,0.8079999999999999,0.211,22.0,50.0,1,1,0.364,29.6,112.2,1
610,35:33,15.0,22.0,0.682,9.0,14.0,0.643,3.0,3.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,3.0,42.0,26.0,2016,139.0,0.568,0.885,0.444,34.0,44.0,115.0,0.467,0.76,0.37,28.0,38.0,1,1,0.467,26.6,117.4,1
611,34:46,8.0,18.0,0.444,4.0,9.0,0.444,4.0,5.0,0.8,3.0,4.0,7.0,5.0,2.0,0.0,2.0,4.0,24.0,14.0,2016,107.0,0.4529999999999999,0.7140000000000001,0.344,27.0,43.0,98.0,0.374,0.7829999999999999,0.324,20.0,48.0,1,1,0.471,25.2,118.4,1
612,35:08,9.0,20.0,0.45,4.0,8.0,0.5,7.0,7.0,1.0,1.0,3.0,4.0,11.0,1.0,0.0,2.0,5.0,29.0,6.0,2016,98.0,0.41,0.8079999999999999,0.375,20.0,42.0,110.0,0.506,1.0,0.5,31.0,35.0,0,0,0.8240000000000001,24.0,104.8,1
613,33:25,11.0,22.0,0.5,3.0,11.0,0.273,7.0,10.0,0.7,2.0,8.0,10.0,7.0,2.0,0.0,6.0,5.0,32.0,9.0,2016,106.0,0.3879999999999999,0.897,0.161,20.0,38.0,113.0,0.511,0.75,0.268,33.0,44.0,0,0,0.471,23.2,120.0,1
614,36:19,8.0,18.0,0.444,5.0,12.0,0.417,0.0,0.0,0.0,0.0,1.0,1.0,11.0,4.0,0.0,5.0,1.0,21.0,8.0,2016,106.0,0.5489999999999999,0.733,0.5479999999999999,30.0,37.0,94.0,0.447,0.667,0.276,21.0,37.0,1,1,0.529,24.0,95.4,1
